datetime,open,close,high,low,volume
2025-08-26 15:00:00+00:00,23522.0,23517.75,23538.5,23493.0,121482
2025-08-26 16:00:00+00:00,23517.75,23539.5,23556.25,23517.75,75992
2025-08-26 17:00:00+00:00,23539.25,23502.25,23545.0,23479.0,91518
2025-08-26 18:00:00+00:00,23502.75,23550.0,23556.0,23498.75,74686
2025-08-26 19:00:00+00:00,23549.75,23587.0,23600.0,23534.5,132332
2025-08-26 20:00:00+00:00,23587.0,23607.25,23611.0,23583.0,25832
2025-08-26 22:00:00+00:00,23607.25,23616.25,23625.0,23600.75,0
2025-08-26 23:00:00+00:00,23616.0,23614.0,23624.25,23609.75,7354
2025-08-27 00:00:00+00:00,23614.5,23598.25,23616.75,23594.5,11303
2025-08-27 01:00:00+00:00,23598.25,23627.5,23629.0,23598.0,12592
2025-08-27 02:00:00+00:00,23627.75,23611.75,23628.75,23609.25,9251
2025-08-27 03:00:00+00:00,23611.75,23613.0,23621.5,23609.5,5757
2025-08-27 04:00:00+00:00,23608.25,23616.5,23621.75,23607.25,6186
2025-08-27 05:00:00+00:00,23616.5,23600.75,23617.25,23592.25,10425
2025-08-27 06:00:00+00:00,23600.25,23603.25,23619.75,23595.25,11668
2025-08-27 07:00:00+00:00,23602.75,23595.0,23615.5,23575.75,17277
2025-08-27 08:00:00+00:00,23595.5,23587.5,23600.0,23567.5,13456
2025-08-27 09:00:00+00:00,23587.0,23596.75,23603.5,23584.75,9061
2025-08-27 10:00:00+00:00,23596.25,23600.25,23606.25,23591.0,7628
2025-08-27 11:00:00+00:00,23600.25,23608.0,23615.0,23597.0,9841
2025-08-27 12:00:00+00:00,23607.75,23581.75,23621.0,23563.5,35974
2025-08-27 13:00:00+00:00,23581.75,23535.0,23585.75,23488.5,216117
2025-08-27 14:00:00+00:00,23534.75,23600.0,23616.0,23526.25,174155
2025-08-27 15:00:00+00:00,23600.25,23623.75,23631.75,23574.0,109746
2025-08-27 16:00:00+00:00,23623.25,23600.5,23624.75,23542.0,128746
2025-08-27 17:00:00+00:00,23600.5,23621.25,23624.5,23587.0,57310
2025-08-27 18:00:00+00:00,23621.25,23626.75,23657.5,23614.25,67027
2025-08-27 19:00:00+00:00,23626.75,23620.0,23646.5,23552.5,122639
2025-08-27 20:00:00+00:00,23620.25,23542.25,23685.0,23429.0,104530
2025-08-27 22:00:00+00:00,23543.0,23518.5,23550.75,23498.5,0
2025-08-27 23:00:00+00:00,23518.0,23508.25,23526.0,23502.25,12915
2025-08-28 00:00:00+00:00,23508.25,23521.5,23523.5,23486.75,23330
2025-08-28 01:00:00+00:00,23521.0,23547.5,23552.5,23517.5,15016
2025-08-28 02:00:00+00:00,23548.25,23554.25,23564.0,23544.75,12629
2025-08-28 03:00:00+00:00,23554.5,23578.0,23584.5,23553.75,13094
2025-08-28 04:00:00+00:00,23562.0,23561.25,23575.0,23557.5,10984
2025-08-28 05:00:00+00:00,23561.25,23542.75,23567.25,23539.0,12445
2025-08-28 06:00:00+00:00,23542.75,23605.75,23613.0,23540.0,20965
2025-08-28 07:00:00+00:00,23606.0,23632.5,23634.0,23602.75,20126
2025-08-28 08:00:00+00:00,23631.75,23616.5,23662.0,23614.5,25886
2025-08-28 09:00:00+00:00,23616.5,23614.25,23628.25,23608.75,12374
2025-08-28 10:00:00+00:00,23614.75,23611.5,23625.75,23597.5,14300
2025-08-28 11:00:00+00:00,23611.25,23618.25,23619.0,23583.0,21388
2025-08-28 12:00:00+00:00,23617.75,23633.25,23653.5,23593.5,55630
2025-08-28 13:00:00+00:00,23633.25,23610.0,23743.25,23572.5,280451
2025-08-28 14:00:00+00:00,23609.5,23714.0,23730.0,23593.25,258384
2025-08-28 15:00:00+00:00,23714.25,23687.5,23754.25,23664.75,163705
2025-08-28 16:00:00+00:00,23687.5,23732.0,23766.0,23682.75,104934
2025-08-28 17:00:00+00:00,23732.25,23766.25,23774.5,23722.25,73085
2025-08-28 18:00:00+00:00,23766.0,23788.25,23792.5,23761.25,57915
2025-08-28 19:00:00+00:00,23788.75,23766.5,23803.75,23765.0,98425
2025-08-28 20:00:00+00:00,23766.5,23761.25,23774.5,23751.25,29928
2025-08-28 22:00:00+00:00,23761.0,23741.0,23762.75,23734.75,0
2025-08-28 23:00:00+00:00,23741.0,23748.25,23752.5,23736.5,8091
2025-08-29 00:00:00+00:00,23747.5,23746.25,23755.75,23738.0,10835
2025-08-29 01:00:00+00:00,23746.0,23733.0,23751.5,23729.5,11347
2025-08-29 02:00:00+00:00,23732.75,23726.75,23733.25,23718.0,8730
2025-08-29 03:00:00+00:00,23726.75,23728.25,23741.0,23724.25,9844
2025-08-29 04:00:00+00:00,23723.75,23720.25,23727.5,23718.5,5545
2025-08-29 05:00:00+00:00,23720.75,23724.5,23728.25,23713.5,8088
2025-08-29 06:00:00+00:00,23724.0,23717.25,23734.25,23714.0,10515
2025-08-29 07:00:00+00:00,23717.25,23685.25,23737.0,23683.75,19956
2025-08-29 08:00:00+00:00,23684.75,23632.5,23697.0,23624.75,34575
2025-08-29 09:00:00+00:00,23632.5,23645.5,23660.25,23612.0,21567
2025-08-29 10:00:00+00:00,23646.25,23636.75,23660.5,23622.75,17804
2025-08-29 11:00:00+00:00,23636.25,23639.25,23654.5,23630.5,16258
2025-08-29 12:00:00+00:00,23639.25,23667.0,23680.75,23621.0,46941
2025-08-29 13:00:00+00:00,23666.5,23516.0,23670.5,23507.0,235473
2025-08-29 14:00:00+00:00,23519.5,23435.0,23551.75,23413.5,337008
2025-08-29 15:00:00+00:00,23435.0,23432.0,23498.5,23424.75,153272
2025-08-29 16:00:00+00:00,23432.0,23478.25,23491.5,23429.0,88653
2025-08-29 17:00:00+00:00,23477.75,23459.75,23477.75,23401.5,126782
2025-08-29 18:00:00+00:00,23459.5,23459.25,23467.25,23436.5,68099
2025-08-29 19:00:00+00:00,23459.0,23473.25,23495.0,23425.75,127249
2025-08-29 20:00:00+00:00,23473.0,23461.75,23487.75,23450.75,38243
2025-08-31 22:00:00+00:00,23478.5,23536.25,23537.0,23461.75,19112
2025-08-31 23:00:00+00:00,23536.25,23538.0,23546.0,23528.75,10347
2025-09-01 00:00:00+00:00,23538.5,23538.5,23555.25,23529.75,12926
2025-09-01 01:00:00+00:00,23538.5,23517.5,23540.5,23508.0,10248
2025-09-01 02:00:00+00:00,23517.75,23469.0,23518.25,23465.5,17624
2025-09-01 03:00:00+00:00,23469.25,23442.25,23484.75,23431.75,20081
2025-09-02 04:00:00+00:00,23438.0,23438.0,23450.75,23427.25,8527
