datetime,open,high,low,close,volume,spread,real_volume
2025-06-12 12:15:00+00:00,21787.15,21792.05,21778.05,21783.25,559,180,0
2025-06-12 12:20:00+00:00,21783.45,21791.95,21781.15,21781.25,609,190,0
2025-06-12 12:25:00+00:00,21781.35,21790.15,21768.55,21787.25,656,180,0
2025-06-12 12:30:00+00:00,21786.65,21803.65,21785.05,21803.45,799,210,0
2025-06-12 12:35:00+00:00,21803.45,21820.45,21802.65,21808.45,734,210,0
2025-06-12 12:40:00+00:00,21808.75,21811.15,21787.45,21797.95,652,200,0
2025-06-12 12:45:00+00:00,21797.65,21807.15,21791.45,21795.25,710,210,0
2025-06-12 12:50:00+00:00,21795.45,21795.45,21782.05,21789.55,712,210,0
2025-06-12 12:55:00+00:00,21789.45,21792.65,21784.45,21788.05,655,210,0
2025-06-12 13:00:00+00:00,21788.15,21797.95,21775.05,21790.55,770,210,0
2025-06-12 13:05:00+00:00,21790.45,21790.45,21772.25,21776.95,661,200,0
2025-06-12 13:10:00+00:00,21776.75,21780.05,21758.45,21775.15,836,210,0
2025-06-12 13:15:00+00:00,21775.25,21791.15,21775.25,21783.25,649,210,0
2025-06-12 13:20:00+00:00,21783.25,21786.25,21750.45,21752.05,788,210,0
2025-06-12 13:25:00+00:00,21751.95,21762.15,21741.15,21759.15,815,210,0
2025-06-12 13:30:00+00:00,21758.75,21774.55,21752.55,21756.55,670,210,0
2025-06-12 13:35:00+00:00,21756.75,21771.75,21752.05,21763.95,743,210,0
2025-06-12 13:40:00+00:00,21763.95,21781.75,21763.95,21779.55,665,210,0
2025-06-12 13:45:00+00:00,21779.25,21792.25,21779.25,21786.55,690,210,0
2025-06-12 13:50:00+00:00,21785.75,21795.05,21785.45,21792.95,652,200,0
2025-06-12 13:55:00+00:00,21793.05,21801.95,21777.65,21782.55,696,210,0
2025-06-12 14:00:00+00:00,21782.25,21783.95,21762.05,21771.75,794,210,0
2025-06-12 14:05:00+00:00,21771.65,21780.15,21757.75,21778.25,750,210,0
2025-06-12 14:10:00+00:00,21778.75,21783.05,21764.25,21764.25,656,210,0
