datetime,open,high,low,close,volume,spread,real_volume
2025-05-02 01:30:00+00:00,19693.45,19694.65,19678.75,19694.55,468,210,0
2025-05-02 01:35:00+00:00,19694.45,19699.25,19688.65,19698.55,418,200,0
2025-05-02 01:40:00+00:00,19698.45,19701.95,19686.85,19694.05,392,190,0
2025-05-02 01:45:00+00:00,19693.95,19694.05,19686.45,19691.35,255,190,0
2025-05-02 01:50:00+00:00,19691.65,19697.95,19685.35,19692.45,352,170,0
2025-05-02 01:55:00+00:00,19692.55,19696.85,19688.05,19694.15,265,170,0
2025-05-02 02:00:00+00:00,19694.15,19705.05,19690.25,19703.95,435,170,0
2025-05-02 02:05:00+00:00,19703.55,19704.75,19697.55,19700.15,301,180,0
2025-05-02 02:10:00+00:00,19699.85,19701.85,19695.15,19699.25,304,180,0
2025-05-02 02:15:00+00:00,19699.05,19720.75,19699.05,19720.05,554,190,0
2025-05-02 02:20:00+00:00,19719.75,19731.25,19717.05,19727.35,519,190,0
2025-05-02 02:25:00+00:00,19725.85,19731.95,19716.25,19721.85,409,190,0
2025-05-02 02:30:00+00:00,19721.95,19722.35,19702.25,19703.05,496,200,0
2025-05-02 02:35:00+00:00,19703.25,19709.55,19702.25,19704.75,336,190,0
2025-05-02 02:40:00+00:00,19704.65,19712.05,19703.85,19704.05,463,190,0
2025-05-02 02:45:00+00:00,19704.35,19706.35,19686.75,19689.65,725,200,0
2025-05-02 02:50:00+00:00,19689.65,19704.45,19683.05,19703.55,640,210,0
2025-05-02 02:55:00+00:00,19702.65,19708.55,19694.95,19695.65,613,200,0
2025-05-02 03:00:00+00:00,19695.75,19706.15,19686.75,19702.15,992,210,0
2025-05-02 03:05:00+00:00,19702.15,19706.65,19665.05,19665.15,934,210,0
2025-05-02 03:10:00+00:00,19665.15,19695.15,19660.65,19692.55,807,210,0
2025-05-02 03:15:00+00:00,19692.95,19723.45,19691.15,19719.65,984,210,0
2025-05-02 03:20:00+00:00,19719.75,19739.65,19705.95,19727.75,1000,210,0
2025-05-02 03:25:00+00:00,19726.65,19774.25,19726.05,19772.25,1108,210,0
2025-05-02 03:30:00+00:00,19772.65,19792.55,19765.55,19787.15,1215,210,0
2025-05-02 03:35:00+00:00,19787.25,19791.15,19774.25,19777.15,1019,210,0
2025-05-02 03:40:00+00:00,19776.95,19811.05,19772.95,19807.75,1102,210,0
2025-05-02 03:45:00+00:00,19808.05,19870.65,19806.15,19866.15,1348,210,0
2025-05-02 03:50:00+00:00,19865.15,19874.05,19848.15,19861.95,1198,210,0
2025-05-02 03:55:00+00:00,19862.15,19866.95,19836.45,19848.45,932,210,0
2025-05-02 04:00:00+00:00,19846.75,19850.45,19826.95,19827.95,1000,210,0
2025-05-02 04:05:00+00:00,19828.15,19834.95,19822.25,19834.25,843,210,0
2025-05-02 04:10:00+00:00,19834.65,19849.45,19821.05,19846.55,920,210,0
2025-05-02 04:15:00+00:00,19846.15,19850.95,19825.45,19846.55,965,210,0
2025-05-02 04:20:00+00:00,19846.15,19887.15,19846.05,19883.75,1174,210,0
2025-05-02 04:25:00+00:00,19883.15,19883.25,19851.45,19854.95,985,210,0
2025-05-02 04:30:00+00:00,19855.05,19866.15,19847.25,19859.65,1011,210,0
2025-05-02 04:35:00+00:00,19859.55,19876.25,19854.95,19871.25,958,210,0
2025-05-02 04:40:00+00:00,19870.25,19874.75,19844.25,19853.05,983,210,0
2025-05-02 04:45:00+00:00,19852.95,19853.15,19825.95,19826.45,899,210,0
2025-05-02 04:50:00+00:00,19826.45,19844.15,19826.45,19837.95,894,210,0
2025-05-02 04:55:00+00:00,19838.25,19848.25,19830.25,19834.75,850,210,0
2025-05-02 05:00:00+00:00,19834.65,19850.45,19824.55,19849.05,867,210,0
2025-05-02 05:05:00+00:00,19849.55,19853.75,19840.25,19841.95,767,210,0
2025-05-02 05:10:00+00:00,19841.95,19842.65,19831.25,19835.65,712,210,0
2025-05-02 05:15:00+00:00,19835.65,19848.65,19828.05,19828.55,805,210,0
2025-05-02 05:20:00+00:00,19828.75,19845.45,19812.55,19844.25,888,210,0
2025-05-02 05:25:00+00:00,19844.15,19857.15,19836.65,19849.25,742,210,0
2025-05-02 05:30:00+00:00,19849.55,19852.75,19845.05,19845.95,567,200,0
2025-05-02 05:35:00+00:00,19845.25,19855.25,19835.95,19849.45,704,210,0
2025-05-02 05:40:00+00:00,19849.25,19865.65,19844.45,19863.15,671,210,0
2025-05-02 05:45:00+00:00,19863.15,19870.35,19860.25,19868.75,519,190,0
2025-05-02 05:50:00+00:00,19868.55,19876.55,19864.75,19870.95,499,180,0
2025-05-02 05:55:00+00:00,19870.85,19871.25,19863.15,19864.85,429,180,0
2025-05-02 06:00:00+00:00,19864.35,19865.25,19859.85,19860.75,383,180,0
2025-05-02 06:05:00+00:00,19860.65,19864.85,19859.15,19860.95,375,160,0
2025-05-02 06:10:00+00:00,19861.05,19872.85,19858.55,19870.15,499,170,0
2025-05-02 06:15:00+00:00,19870.35,19876.15,19866.35,19874.95,409,180,0
2025-05-02 06:20:00+00:00,19875.05,19880.55,19868.15,19872.25,416,170,0
2025-05-02 06:25:00+00:00,19872.35,19876.65,19870.35,19872.65,383,170,0
2025-05-02 06:30:00+00:00,19872.75,19881.45,19868.65,19871.15,522,170,0
2025-05-02 06:35:00+00:00,19871.25,19882.65,19870.45,19879.25,474,200,0
2025-05-02 06:40:00+00:00,19879.05,19892.65,19876.05,19876.15,619,210,0
2025-05-02 06:45:00+00:00,19876.65,19882.25,19872.95,19881.45,410,200,0
2025-05-02 06:50:00+00:00,19881.75,19886.25,19881.05,19882.55,379,180,0
2025-05-02 06:55:00+00:00,19882.55,19886.65,19880.55,19883.05,396,180,0
2025-05-02 07:00:00+00:00,19882.85,19906.75,19866.75,19892.05,922,190,0
2025-05-02 07:05:00+00:00,19891.95,19902.55,19888.65,19898.95,598,210,0
2025-05-02 07:10:00+00:00,19898.65,19902.25,19889.65,19889.65,571,200,0
2025-05-02 07:15:00+00:00,19889.75,19899.35,19889.55,19898.25,401,200,0
2025-05-02 07:20:00+00:00,19898.75,19900.35,19879.55,19879.75,510,190,0
2025-05-02 07:25:00+00:00,19879.55,19882.45,19871.35,19881.85,477,190,0
2025-05-02 07:30:00+00:00,19881.85,19883.55,19874.95,19877.95,406,190,0
2025-05-02 07:35:00+00:00,19877.75,19898.95,19876.35,19894.65,508,190,0
2025-05-02 07:40:00+00:00,19894.45,19896.05,19888.35,19889.05,339,180,0
2025-05-02 07:45:00+00:00,19889.05,19895.25,19883.45,19892.95,381,170,0
2025-05-02 07:50:00+00:00,19892.85,19897.85,19888.05,19889.35,392,180,0
2025-05-02 07:55:00+00:00,19889.15,19891.45,19886.45,19890.95,345,170,0
2025-05-02 08:00:00+00:00,19890.95,19894.35,19882.55,19883.45,571,180,0
2025-05-02 08:05:00+00:00,19882.95,19886.75,19871.75,19871.95,586,190,0
2025-05-02 08:10:00+00:00,19872.35,19880.35,19870.55,19880.15,537,190,0
2025-05-02 08:15:00+00:00,19880.05,19880.15,19871.05,19872.65,496,180,0
2025-05-02 08:20:00+00:00,19872.75,19873.85,19869.85,19870.75,428,170,0
2025-05-02 08:25:00+00:00,19870.65,19871.25,19854.25,19870.55,582,160,0
2025-05-02 08:30:00+00:00,19870.95,19881.45,19870.95,19873.25,589,200,0
2025-05-02 08:35:00+00:00,19873.05,19873.75,19850.25,19851.45,635,200,0
2025-05-02 08:40:00+00:00,19851.65,19857.05,19846.45,19855.55,588,190,0
2025-05-02 08:45:00+00:00,19855.45,19873.75,19855.45,19857.45,539,190,0
2025-05-02 08:50:00+00:00,19857.45,19864.45,19850.95,19851.25,550,210,0
2025-05-02 08:55:00+00:00,19851.05,19862.65,19851.05,19855.75,486,200,0
2025-05-02 09:00:00+00:00,19854.75,19855.55,19820.45,19823.95,1031,200,0
2025-05-02 09:05:00+00:00,19824.05,19848.45,19823.45,19842.95,767,210,0
2025-05-02 09:10:00+00:00,19841.45,19846.65,19827.15,19828.75,638,210,0
2025-05-02 09:15:00+00:00,19828.65,19832.55,19814.15,19814.25,689,210,0
2025-05-02 09:20:00+00:00,19814.45,19821.25,19803.05,19805.45,820,210,0
2025-05-02 09:25:00+00:00,19809.15,19818.55,19805.05,19817.45,810,210,0
2025-05-02 09:30:00+00:00,19817.65,19820.25,19798.55,19799.15,762,210,0
2025-05-02 09:35:00+00:00,19799.25,19813.25,19789.25,19807.55,783,210,0
2025-05-02 09:40:00+00:00,19807.45,19823.95,19799.45,19821.65,611,210,0
2025-05-02 09:45:00+00:00,19821.95,19828.65,19819.95,19821.75,550,200,0
2025-05-02 09:50:00+00:00,19821.65,19833.95,19819.15,19829.15,514,210,0
2025-05-02 09:55:00+00:00,19827.75,19839.75,19823.95,19836.15,672,210,0
2025-05-02 10:00:00+00:00,19834.45,19858.15,19831.45,19845.75,1219,210,0
2025-05-02 10:05:00+00:00,19844.95,19848.65,19830.05,19838.65,1215,210,0
2025-05-02 10:10:00+00:00,19838.15,19843.05,19823.65,19843.05,1178,210,0
2025-05-02 10:15:00+00:00,19842.65,19859.45,19841.15,19854.75,1031,210,0
2025-05-02 10:20:00+00:00,19854.45,19861.45,19845.05,19856.25,1029,210,0
2025-05-02 10:25:00+00:00,19856.25,19864.75,19846.15,19847.45,900,210,0
2025-05-02 10:30:00+00:00,19847.15,19847.45,19827.05,19835.55,964,210,0
2025-05-02 10:35:00+00:00,19835.65,19849.45,19829.05,19849.05,890,210,0
2025-05-02 10:40:00+00:00,19848.95,19848.95,19819.95,19826.65,866,210,0
2025-05-02 10:45:00+00:00,19826.65,19843.95,19825.05,19841.45,837,210,0
2025-05-02 10:50:00+00:00,19841.45,19849.55,19838.15,19840.45,837,210,0
2025-05-02 10:55:00+00:00,19840.45,19840.65,19807.15,19808.45,921,210,0
2025-05-02 11:00:00+00:00,19807.45,19819.65,19798.25,19800.25,1108,210,0
2025-05-02 11:05:00+00:00,19800.55,19826.25,19796.65,19824.25,1092,210,0
2025-05-02 11:10:00+00:00,19824.45,19831.65,19819.05,19828.45,863,210,0
2025-05-02 11:15:00+00:00,19828.65,19843.95,19828.65,19841.95,818,210,0
2025-05-02 11:20:00+00:00,19842.05,19843.55,19824.05,19835.15,903,200,0
2025-05-02 11:25:00+00:00,19835.05,19844.55,19832.75,19838.75,728,210,0
2025-05-02 11:30:00+00:00,19838.95,19845.15,19833.25,19842.15,703,210,0
2025-05-02 11:35:00+00:00,19841.95,19850.25,19837.25,19850.15,677,210,0
2025-05-02 11:40:00+00:00,19850.45,19855.15,19826.95,19831.15,774,210,0
2025-05-02 11:45:00+00:00,19831.45,19836.45,19815.05,19815.75,784,210,0
2025-05-02 11:50:00+00:00,19815.55,19820.25,19801.25,19801.65,848,210,0
2025-05-02 11:55:00+00:00,19801.15,19802.75,19773.55,19776.05,975,210,0
2025-05-02 12:00:00+00:00,19775.75,19786.15,19769.95,19770.65,1025,210,0
2025-05-02 12:05:00+00:00,19771.45,19805.05,19770.95,19805.05,948,210,0
2025-05-02 12:10:00+00:00,19805.25,19811.75,19799.25,19810.45,693,200,0
2025-05-02 12:15:00+00:00,19810.75,19816.85,19809.55,19815.75,579,190,0
2025-05-02 12:20:00+00:00,19815.75,19818.15,19795.55,19807.75,773,190,0
2025-05-02 12:25:00+00:00,19807.95,19810.75,19798.95,19803.95,739,210,0
2025-05-02 12:30:00+00:00,19804.15,19812.15,19799.05,19803.45,716,210,0
2025-05-02 12:35:00+00:00,19803.05,19810.75,19799.05,19804.95,587,210,0
2025-05-02 12:40:00+00:00,19804.55,19831.95,19804.15,19826.65,809,200,0
2025-05-02 12:45:00+00:00,19826.45,19836.25,19818.75,19829.75,765,210,0
2025-05-02 12:50:00+00:00,19829.95,19839.15,19819.45,19821.95,812,210,0
2025-05-02 12:55:00+00:00,19821.05,19832.95,19818.75,19824.05,829,210,0
2025-05-02 13:00:00+00:00,19824.45,19838.45,19815.45,19830.75,817,210,0
2025-05-02 13:05:00+00:00,19830.65,19840.25,19827.55,19836.15,649,210,0
2025-05-02 13:10:00+00:00,19835.95,19840.35,19833.55,19839.55,657,200,0
2025-05-02 13:15:00+00:00,19840.05,19846.65,19837.45,19846.25,745,200,0
2025-05-02 13:20:00+00:00,19846.15,19848.45,19833.55,19835.05,677,210,0
2025-05-02 13:25:00+00:00,19835.55,19853.65,19834.05,19852.95,682,210,0
2025-05-02 13:30:00+00:00,19853.05,19860.55,19848.25,19856.75,742,210,0
2025-05-02 13:35:00+00:00,19856.45,19860.25,19835.95,19836.45,832,200,0
2025-05-02 13:40:00+00:00,19836.55,19840.75,19831.75,19837.95,721,200,0
2025-05-02 13:45:00+00:00,19837.75,19843.95,19832.05,19839.95,664,210,0
2025-05-02 13:50:00+00:00,19838.75,19844.75,19834.65,19838.45,785,210,0
2025-05-02 13:55:00+00:00,19838.55,19842.95,19831.75,19838.65,720,200,0
2025-05-02 14:00:00+00:00,19837.95,19852.15,19831.65,19852.05,905,210,0
2025-05-02 14:05:00+00:00,19852.15,19852.95,19834.05,19835.65,676,200,0
2025-05-02 14:10:00+00:00,19835.45,19849.45,19831.65,19844.65,727,210,0
2025-05-02 14:15:00+00:00,19844.95,19861.55,19843.55,19854.05,712,210,0
